class_child,class_parent,year,param,down_err,up_err,signif,signif01,signif001
Young,Young,2016,0.0843279673516917,0.03634233444650133,0.036342334446501326,True,True,True
Young,Old,2016,-0.10434466421589507,0.030367083847789314,0.030367083847789314,True,True,True
Young,Male,2016,0.032417139606450956,0.032193046651740144,0.03219304665174014,True,True,True
Young,Female,2016,0.015976904627015943,0.030891751066178405,0.0308917510661784,False,False,False
Young,Poor,2016,0.011073304085247867,0.03183565328669671,0.03183565328669671,False,False,False
Young,Rich,2016,0.022132943646806357,0.03241716588475888,0.032417165884758875,True,False,False
Young,Left,2016,-0.003971381071707782,0.031689277650925114,0.031689277650925114,False,False,False
Young,Right,2016,0.012343639845634675,0.03168712519733891,0.03168712519733891,False,False,False
Old,Young,2016,-0.10281324175670298,0.034398120390959186,0.0343981203909592,True,True,True
Old,Old,2016,0.12037082301974442,0.026064517325984776,0.026064517325984776,True,True,True
Old,Male,2016,-0.0382327915415317,0.02932965506136226,0.029329655061362266,True,True,True
Old,Female,2016,-0.019730327998456507,0.027635348936366915,0.02763534893636691,True,False,False
Old,Poor,2016,0.011291937197046943,0.02930435054234258,0.02930435054234258,False,False,False
Old,Rich,2016,-0.03497595704215135,0.028420805222326713,0.028420805222326713,True,True,True
Old,Left,2016,-0.0012354998445280652,0.027897289999298084,0.027897289999298084,False,False,False
Old,Right,2016,-0.026848004634295115,0.028883936095547114,0.028883936095547114,True,True,False
Male,Young,2016,0.01456357570626541,0.03296970498554902,0.03296970498554902,False,False,False
Male,Old,2016,-0.051167171185582026,0.02662510481400967,0.02662510481400967,True,True,True
Male,Male,2016,0.0599968613386065,0.027692100771176557,0.02769210077117655,True,True,True
Male,Female,2016,-0.003348520704488385,0.02798251551873765,0.02798251551873765,False,False,False
Male,Poor,2016,-0.006080545375643701,0.028648739062411405,0.028648739062411405,False,False,False
Male,Rich,2016,0.011688024068703994,0.028498748398473744,0.02849874839847375,False,False,False
Male,Left,2016,-0.00555040606585704,0.028074212960808895,0.028074212960808895,False,False,False
Male,Right,2016,0.0009430691390236287,0.028119256429400014,0.028119256429400014,False,False,False
Female,Young,2016,-0.018725173334931473,0.034099296951786054,0.03409929695178605,False,False,False
Female,Old,2016,0.00871048416588871,0.026844023998733077,0.026844023998733077,False,False,False
Female,Male,2016,-0.023985671240696053,0.0300040540801532,0.030004054080153202,True,True,False
Female,Female,2016,0.026279667750417252,0.02723199882806683,0.027231998828066827,True,True,False
Female,Poor,2016,-0.010158865708903297,0.029439425793622066,0.029439425793622066,False,False,False
Female,Rich,2016,0.014237115730856897,0.028979374523081542,0.02897937452308154,False,False,False
Female,Left,2016,-0.0027913679480406177,0.028225931106343,0.028225931106343,False,False,False
Female,Right,2016,-0.01771170471656082,0.029184348288689765,0.02918434828868977,True,False,False
Poor,Young,2016,0.010849632347453394,0.032447689506209014,0.03244768950620901,False,False,False
Poor,Old,2016,-0.0032340696461385793,0.026575465736477275,0.026575465736477275,False,False,False
Poor,Male,2016,0.000547358243853688,0.028560841195009703,0.028560841195009703,False,False,False
Poor,Female,2016,0.005969380851681416,0.02734286893074373,0.02734286893074373,False,False,False
Poor,Poor,2016,0.04930008735394186,0.027464838688007066,0.027464838688007066,True,True,True
Poor,Rich,2016,-0.03286381908493604,0.028918048279307697,0.0289180482793077,True,True,True
Poor,Left,2016,-0.00053747471874924,0.02766396691552017,0.02766396691552017,False,False,False
Poor,Right,2016,-0.0021945608449116995,0.028125360308344373,0.028125360308344373,False,False,False
Rich,Young,2016,0.023980050415657515,0.036291848322182935,0.036291848322182935,True,False,False
Rich,Old,2016,0.00658348970277903,0.028042248203349645,0.028042248203349645,False,False,False
Rich,Male,2016,-0.003441985930432869,0.031092939657311938,0.031092939657311934,False,False,False
Rich,Female,2016,0.004088533954537249,0.029459619338241823,0.02945961933824182,False,False,False
Rich,Poor,2016,-0.030150325512064566,0.031527404518198604,0.031527404518198604,True,True,False
Rich,Rich,2016,0.01761895569786546,0.029536390609444147,0.02953639060944415,True,False,False
Rich,Left,2016,-0.0015067166956395524,0.030250490191578452,0.03025049019157845,False,False,False
Rich,Right,2016,-0.019886341173158635,0.030887146216039267,0.030887146216039264,True,False,False
Left,Young,2016,0.020994087531093046,0.034978753890296366,0.034978753890296366,True,False,False
Left,Old,2016,-0.025314876247690268,0.027338054277700325,0.027338054277700325,True,True,False
Left,Male,2016,0.0029412152629925536,0.03020480974918075,0.03020480974918075,False,False,False
Left,Female,2016,-0.025144728104145433,0.028506181637230926,0.02850618163723093,True,True,False
Left,Poor,2016,0.009079734316000322,0.029923151701153422,0.029923151701153422,False,False,False
Left,Rich,2016,0.006646992000654991,0.03003905454271004,0.030039054542710043,False,False,False
Left,Left,2016,-0.03959402968333564,0.0282289936077922,0.028228993607792203,True,True,True
Left,Right,2016,0.10156722698622904,0.030122069420563377,0.030122069420563377,True,True,True
Right,Young,2016,0.005584362003102723,0.032772635327834525,0.032772635327834525,False,False,False
Right,Old,2016,-0.015274946812398734,0.026337155044442936,0.026337155044442936,False,False,False
Right,Male,2016,-0.01994035525913624,0.028405493225352768,0.028405493225352768,True,False,False
Right,Female,2016,0.0009711082255587207,0.027327140331400008,0.027327140331400008,False,False,False
Right,Poor,2016,0.0021647231838001655,0.028487801764657383,0.028487801764657383,False,False,False
Right,Rich,2016,-0.0018876659816247456,0.02852466281537505,0.02852466281537505,False,False,False
Right,Left,2016,0.06264355572268625,0.028182075057282555,0.028182075057282555,True,True,True
Right,Right,2016,-0.026069139320331128,0.027349351111384645,0.027349351111384645,True,True,False
Young,Young,2017,0.05938546909939202,0.03151608167946914,0.03151608167946915,True,True,True
Young,Old,2017,-0.07776262191795523,0.027211323471542967,0.02721132347154296,True,True,True
Young,Male,2017,0.012111233091037244,0.028526466428354352,0.028526466428354352,False,False,False
Young,Female,2017,0.04143465742930325,0.02793467070425911,0.02793467070425911,True,True,True
Young,Poor,2017,0.013902760972158812,0.028957203249041507,0.02895720324904151,False,False,False
Young,Rich,2017,0.026014773056964535,0.028330304254651974,0.028330304254651974,True,True,False
Young,Left,2017,-0.03959047703040102,0.027798604392611538,0.02779860439261153,True,True,True
Young,Right,2017,0.015536537636004426,0.028171555645279678,0.028171555645279678,False,False,False
Old,Young,2017,-0.08085229408903975,0.030284682665785365,0.03028468266578537,True,True,True
Old,Old,2017,0.08733392003624645,0.023540289516308696,0.023540289516308696,True,True,True
Old,Male,2017,-0.015430550439879554,0.026134252782262984,0.026134252782262987,False,False,False
Old,Female,2017,-0.00464193067663628,0.025277636234948907,0.025277636234948907,False,False,False
Old,Poor,2017,-0.011694462485946385,0.0271910279243378,0.0271910279243378,False,False,False
Old,Rich,2017,-0.010435822115415286,0.025044445393348706,0.025044445393348706,False,False,False
Old,Left,2017,0.009423049410318683,0.024745897977493273,0.02474589797749327,False,False,False
Old,Right,2017,-0.035636432092343545,0.025906517782529975,0.025906517782529972,True,True,True
Male,Young,2017,0.015313898782512292,0.02918816604032207,0.029188166040322074,False,False,False
Male,Old,2017,-0.02927284970262998,0.024077173658317255,0.024077173658317255,True,True,True
Male,Male,2017,0.038313675552839994,0.025015848937608862,0.025015848937608866,True,True,True
Male,Female,2017,0.018071179145585335,0.02550223367465074,0.025502233674650744,True,False,False
Male,Poor,2017,0.006061086962135284,0.026500071349970344,0.02650007134997034,False,False,False
Male,Rich,2017,-0.00020484340964910442,0.025171831400140433,0.025171831400140433,False,False,False
Male,Left,2017,0.0026753119152020735,0.024820920247864888,0.024820920247864888,False,False,False
Male,Right,2017,0.013991570692854007,0.025265322033690286,0.025265322033690286,False,False,False
Female,Young,2017,0.024106464279398044,0.02998468950106038,0.02998468950106038,True,True,False
Female,Old,2017,-0.002972344485436894,0.02434464876121575,0.02434464876121575,False,False,False
Female,Male,2017,0.010197460438730538,0.02668915466724777,0.026689154667247778,False,False,False
Female,Female,2017,0.0413293355370559,0.02475641914593632,0.024756419145936313,True,True,True
Female,Poor,2017,-0.008411918136894165,0.02714772289147531,0.027147722891475316,False,False,False
Female,Rich,2017,0.016515293448574005,0.02556486091838519,0.02556486091838519,True,False,False
Female,Left,2017,0.0074511889381498105,0.025119462673071302,0.025119462673071302,False,False,False
Female,Right,2017,-0.002818234588853946,0.026034844596565264,0.02603484459656527,False,False,False
Poor,Young,2017,0.016251870471807307,0.029527246710426846,0.029527246710426846,False,False,False
Poor,Old,2017,-0.03610473075280986,0.02495627755912703,0.02495627755912703,True,True,True
Poor,Male,2017,0.001628059831804005,0.02636945582483385,0.02636945582483385,False,False,False
Poor,Female,2017,0.014659010741974435,0.0258448366591833,0.0258448366591833,False,False,False
Poor,Poor,2017,0.04597882032334041,0.02636684158079849,0.026366841580798488,True,True,True
Poor,Rich,2017,-0.018919476787513857,0.026371782122174774,0.026371782122174774,True,False,False
Poor,Left,2017,0.018204395640880514,0.0253405147829902,0.025340514782990195,True,False,False
Poor,Right,2017,0.035482782719236446,0.026081288226835923,0.026081288226835926,True,True,True
Rich,Young,2017,0.025118101562370928,0.031248998899382596,0.0312489988993826,True,True,False
Rich,Old,2017,0.002626386931600645,0.024667661709317668,0.024667661709317668,False,False,False
Rich,Male,2017,-0.015181506601675082,0.027095450925612455,0.02709545092561245,False,False,False
Rich,Female,2017,0.009185707886771163,0.026195702003841574,0.026195702003841574,False,False,False
Rich,Poor,2017,-0.040773450445230966,0.028445715029677965,0.02844571502967796,True,True,True
Rich,Rich,2017,0.033776431052934514,0.02540646474906806,0.02540646474906806,True,True,True
Rich,Left,2017,-0.00936983576745387,0.026081244402309682,0.026081244402309682,False,False,False
Rich,Right,2017,-0.0024503215016658977,0.026926712347072015,0.026926712347072015,False,False,False
Left,Young,2017,-0.036403593633847264,0.030159926193368033,0.030159926193368033,True,True,True
Left,Old,2017,0.008469716202250682,0.02419369797225006,0.02419369797225005,False,False,False
Left,Male,2017,0.022194070850652396,0.026269124509394094,0.026269124509394098,True,True,False
Left,Female,2017,-0.009944006513489619,0.025508697064990933,0.025508697064990933,False,False,False
Left,Poor,2017,0.03281537049011525,0.026966185981797744,0.026966185981797744,True,True,True
Left,Rich,2017,-0.01851058216710161,0.025841931750654742,0.02584193175065474,True,False,False
Left,Left,2017,-0.10296586484230434,0.024535746277997247,0.024535746277997247,True,True,True
Left,Right,2017,0.10422836087654928,0.026241845592101395,0.026241845592101395,True,True,True
Right,Young,2017,0.03781553348864539,0.029149286513562793,0.029149286513562793,True,True,True
Right,Old,2017,-0.01587941274071319,0.024099659601136265,0.02409965960113626,True,False,False
Right,Male,2017,-0.0020827786119499768,0.025585760642882937,0.025585760642882937,False,False,False
Right,Female,2017,-0.00312159857740371,0.0250921058771218,0.0250921058771218,False,False,False
Right,Poor,2017,0.004297718897214441,0.02648328487868678,0.02648328487868678,False,False,False
Right,Rich,2017,-0.009530532422842687,0.025291317192013524,0.025291317192013524,False,False,False
Right,Left,2017,0.09450587253918546,0.025077822734272504,0.025077822734272504,True,True,True
Right,Right,2017,-0.11376448340989817,0.024779076924490634,0.024779076924490648,True,True,True
Young,Young,2018,0.06565884701178916,0.03486558476764805,0.03486558476764805,True,True,True
Young,Old,2018,-0.05316044631979662,0.0292250624396989,0.029225062439698902,True,True,True
Young,Male,2018,0.01491806809175899,0.030371540076358464,0.030371540076358464,False,False,False
Young,Female,2018,0.013693338538737828,0.030542161922216027,0.030542161922216027,False,False,False
Young,Poor,2018,0.01817527012173062,0.03229656091896232,0.03229656091896232,False,False,False
Young,Rich,2018,0.024260410316189657,0.030580103498233157,0.030580103498233157,True,True,False
Young,Left,2018,-0.01650612249028868,0.030271950468112933,0.030271950468112936,False,False,False
Young,Right,2018,0.010032250524995777,0.030088320785877656,0.030088320785877663,False,False,False
Old,Young,2018,-0.07387750135815707,0.03254913839279999,0.032549138392799985,True,True,True
Old,Old,2018,0.0755371203070869,0.024637205205026907,0.024637205205026907,True,True,True
Old,Male,2018,-0.009646153186355696,0.027064026587301743,0.027064026587301747,False,False,False
Old,Female,2018,-0.001391491105357019,0.027038903867926564,0.027038903867926564,False,False,False
Old,Poor,2018,-0.01558552425706437,0.0295494960775245,0.0295494960775245,False,False,False
Old,Rich,2018,-0.019611685411819197,0.02643641374663012,0.026436413746630118,True,False,False
Old,Left,2018,-0.0009779692128343567,0.026442430336703158,0.026442430336703158,False,False,False
Old,Right,2018,-0.02887174110964199,0.026989544384249782,0.026989544384249782,True,True,True
Male,Young,2018,0.023192589572089403,0.031429795811126954,0.031429795811126954,True,False,False
Male,Old,2018,-0.0321034774182416,0.025256083808195787,0.025256083808195787,True,True,True
Male,Male,2018,0.047966861993547556,0.02565131722884125,0.02565131722884125,True,True,True
Male,Female,2018,0.010241682157073865,0.027190392478685932,0.027190392478685932,False,False,False
Male,Poor,2018,-0.0014123511240309845,0.028748456566340345,0.028748456566340345,False,False,False
Male,Rich,2018,0.008747783948676719,0.026601072916002434,0.026601072916002434,False,False,False
Male,Left,2018,-0.011476492303291654,0.026494055071063262,0.026494055071063265,False,False,False
Male,Right,2018,-0.0060883437687589475,0.026227465377600526,0.026227465377600526,False,False,False
Female,Young,2018,0.024995447599918,0.03248353843501114,0.03248353843501114,True,False,False
Female,Old,2018,0.0003853540341238203,0.025813812828000306,0.025813812828000306,False,False,False
Female,Male,2018,0.0033421851117395773,0.027869061141205367,0.027869061141205367,False,False,False
Female,Female,2018,0.0285469334032886,0.026702750859204257,0.026702750859204254,True,True,True
Female,Poor,2018,-0.014286472708587565,0.029746505887997494,0.029746505887997494,False,False,False
Female,Rich,2018,-0.01334726893332446,0.02717715854352265,0.027177158543522654,False,False,False
Female,Left,2018,0.011554190368487266,0.026786178995417447,0.026786178995417444,False,False,False
Female,Right,2018,-0.018109265865064766,0.027321972897919326,0.027321972897919322,True,False,False
Poor,Young,2018,0.028940123371192047,0.03277882801297715,0.03277882801297715,True,True,False
Poor,Old,2018,-0.02780142512067114,0.0269683937668518,0.026968393766851798,True,True,True
Poor,Male,2018,0.013479051783662117,0.028206592052322493,0.028206592052322493,False,False,False
Poor,Female,2018,0.0030526716257620982,0.028393311050894012,0.028393311050894012,False,False,False
Poor,Poor,2018,0.023444617505885917,0.029543145307866517,0.029543145307866517,True,True,False
Poor,Rich,2018,-0.03449164583221264,0.028590562495878276,0.028590562495878272,True,True,True
Poor,Left,2018,0.024023027961337918,0.02783433266631101,0.027834332666311006,True,True,False
Poor,Right,2018,-0.01585699850817284,0.028134295391219977,0.028134295391219977,False,False,False
Rich,Young,2018,0.005065124053940224,0.03366809987071124,0.03366809987071124,False,False,False
Rich,Old,2018,-0.015213976607579503,0.025989561624174713,0.025989561624174713,False,False,False
Rich,Male,2018,-0.0003149018562686072,0.02811398760293115,0.02811398760293115,False,False,False
Rich,Female,2018,-0.015379377057737512,0.028111599066675787,0.02811159906667579,False,False,False
Rich,Poor,2018,-0.02983747057642411,0.030958689939451358,0.030958689939451358,True,True,False
Rich,Rich,2018,0.03002517294573549,0.027506822639612207,0.027506822639612207,True,True,True
Rich,Left,2018,0.009666752255646711,0.02791802836033499,0.02791802836033498,False,False,False
Rich,Right,2018,-0.00898176223860817,0.02803084218134068,0.02803084218134068,False,False,False
Left,Young,2018,-0.026444149730141867,0.03305663387855455,0.03305663387855455,True,True,False
Left,Old,2018,-0.015499707761808732,0.026002560504773394,0.026002560504773398,True,False,False
Left,Male,2018,-0.005937995170414508,0.02783807800846923,0.02783807800846923,False,False,False
Left,Female,2018,0.019120427455499352,0.027650982874743685,0.027650982874743688,True,False,False
Left,Poor,2018,0.0322315909762004,0.029960658908692477,0.029960658908692477,True,True,True
Left,Rich,2018,0.010477993142182875,0.027832973946797596,0.027832973946797596,False,False,False
Left,Left,2018,-0.035839016961155684,0.02671018551623594,0.026710185516235947,True,True,True
Left,Right,2018,0.07043849276838866,0.02794472381393645,0.02794472381393645,True,True,True
Right,Young,2018,0.006354109855243329,0.031269218905773694,0.031269218905773694,False,False,False
Right,Old,2018,0.003108797835559482,0.025259288765526505,0.025259288765526505,False,False,False
Right,Male,2018,-0.011710590197103648,0.02634144140300846,0.02634144140300846,False,False,False
Right,Female,2018,-0.01555053576614797,0.026791299314792107,0.026791299314792107,False,False,False
Right,Poor,2018,0.00524437601467214,0.028805592869924623,0.028805592869924623,False,False,False
Right,Rich,2018,-0.01837159593721339,0.026620541330093134,0.02662054133009313,True,False,False
Right,Left,2018,0.03488455248358201,0.026695204156603286,0.026695204156603286,True,True,True
Right,Right,2018,-0.02024223608344739,0.025652113220745808,0.025652113220745808,True,True,False
Young,Young,2019,0.0447869717319696,0.04038305257868889,0.040383052578688884,True,True,True
Young,Old,2019,-0.01609979586896338,0.03536567490945019,0.03536567490945019,False,False,False
Young,Male,2019,-0.012545643247653554,0.0374346196808773,0.0374346196808773,False,False,False
Young,Female,2019,0.0004791654482332769,0.03554260306129966,0.03554260306129966,False,False,False
Young,Poor,2019,0.017507670700911828,0.038954261909004965,0.03895426190900496,False,False,False
Young,Rich,2019,0.002738514177291251,0.03613409850818395,0.03613409850818395,False,False,False
Young,Left,2019,-0.020910282296411477,0.03620945508251133,0.03620945508251133,False,False,False
Young,Right,2019,0.006720282614397121,0.03610456926747916,0.03610456926747915,False,False,False
Old,Young,2019,-0.025472662254860487,0.03929412580090916,0.03929412580090916,True,False,False
Old,Old,2019,0.055853367722875503,0.031159968084375142,0.03115996808437515,True,True,True
Old,Male,2019,-0.020445810981698415,0.03453183289405021,0.03453183289405021,False,False,False
Old,Female,2019,-0.00915591530648508,0.03258006606691548,0.03258006606691548,False,False,False
Old,Poor,2019,-0.023611484706405325,0.036978023000090246,0.036978023000090246,True,False,False
Old,Rich,2019,0.01736437926621982,0.03233011683297894,0.03233011683297894,False,False,False
Old,Left,2019,-0.003560853260429367,0.032749731018276725,0.032749731018276725,False,False,False
Old,Right,2019,-0.005192316100748769,0.033777725170072215,0.033777725170072215,False,False,False
Male,Young,2019,0.004063592581337443,0.038460163659975,0.038460163659975,False,False,False
Male,Old,2019,-0.04459711743117974,0.03205134811512523,0.032051348115125236,True,True,True
Male,Male,2019,0.05503159430451358,0.03304972328508975,0.033049723285089753,True,True,True
Male,Female,2019,0.0012240500139728625,0.03329878398112344,0.03329878398112344,False,False,False
Male,Poor,2019,-0.017740702417259405,0.036433370750155514,0.036433370750155514,False,False,False
Male,Rich,2019,0.005802736782610845,0.033070245646349916,0.033070245646349916,False,False,False
Male,Left,2019,-0.011518507415847421,0.033295015842430546,0.033295015842430546,False,False,False
Male,Right,2019,-0.0031227579068656506,0.03317349387996613,0.03317349387996613,False,False,False
Female,Young,2019,-0.002484419446461628,0.03825724696029397,0.03825724696029397,False,False,False
Female,Old,2019,0.008427325110433868,0.031601779776156184,0.031601779776156184,False,False,False
Female,Male,2019,-0.020263506921919843,0.03476171909801984,0.03476171909801984,False,False,False
Female,Female,2019,0.028166461477157137,0.031245535515775403,0.0312455355157754,True,True,False
Female,Poor,2019,-0.0011950214407046647,0.03632477764588346,0.03632477764588346,False,False,False
Female,Rich,2019,0.0014208223695560442,0.03243557712441001,0.03243557712441002,False,False,False
Female,Left,2019,0.014122419322384281,0.0323998706988794,0.0323998706988794,False,False,False
Female,Right,2019,-0.02236755150000724,0.0333312787632504,0.033331278763250406,True,False,False
Poor,Young,2019,0.03897624769813674,0.03900402708444187,0.03900402708444186,True,True,False
Poor,Old,2019,-0.004305510153292639,0.03346115546839644,0.03346115546839644,False,False,False
Poor,Male,2019,-0.013614342667464724,0.03550696745267251,0.03550696745267251,False,False,False
Poor,Female,2019,-0.007035140166789148,0.03387097029069646,0.03387097029069646,False,False,False
Poor,Poor,2019,0.037970085851133296,0.03617131090515335,0.036171310905153346,True,True,True
Poor,Rich,2019,-0.016426987013713035,0.0346730607002338,0.0346730607002338,False,False,False
Poor,Left,2019,-0.013061630627170046,0.03401782608747396,0.03401782608747396,False,False,False
Poor,Right,2019,0.004477315618405262,0.034663705493870586,0.034663705493870586,False,False,False
Rich,Young,2019,0.009699744504061381,0.04021128787676338,0.04021128787676338,False,False,False
Rich,Old,2019,-0.0006797986717270719,0.032454092738370084,0.032454092738370084,False,False,False
Rich,Male,2019,-0.011973832960347229,0.03563209378341962,0.03563209378341962,False,False,False
Rich,Female,2019,-0.004882448350905181,0.033563530102430586,0.03356353010243058,False,False,False
Rich,Poor,2019,-0.028343491833449592,0.0383768188303396,0.03837681883033961,True,False,False
Rich,Rich,2019,0.041993548992143345,0.03329781898329695,0.03329781898329695,True,True,True
Rich,Left,2019,-0.0008550931298855696,0.034358314880279815,0.034358314880279815,False,False,False
Rich,Right,2019,-0.006369134971610164,0.03465245106321132,0.03465245106321132,False,False,False
Left,Young,2019,-0.04845655439713059,0.03991724129550335,0.03991724129550335,True,True,True
Left,Old,2019,0.014905423064488318,0.032584565874410124,0.032584565874410124,False,False,False
Left,Male,2019,-0.008786127726530568,0.03554677463199369,0.03554677463199369,False,False,False
Left,Female,2019,0.007839376913285505,0.03328895050523753,0.03328895050523753,False,False,False
Left,Poor,2019,0.0023832272110139935,0.03743609136687018,0.03743609136687018,False,False,False
Left,Rich,2019,-0.037390718573158274,0.03409928760660247,0.03409928760660247,True,True,True
Left,Left,2019,-0.04435212049338011,0.032840023038684205,0.032840023038684205,True,True,True
Left,Right,2019,0.06957647020732347,0.034881342630004405,0.034881342630004405,True,True,True
Right,Young,2019,0.02132272203157193,0.03774861519249776,0.03774861519249777,False,False,False
Right,Old,2019,-0.0015210622858530414,0.03187588196059947,0.03187588196059947,False,False,False
Right,Male,2019,0.015545059748366787,0.03372569102461593,0.03372569102461593,False,False,False
Right,Female,2019,-0.008174424818729776,0.032469731367761774,0.032469731367761774,False,False,False
Right,Poor,2019,0.0027429799859005513,0.03612260902160457,0.03612260902160457,False,False,False
Right,Rich,2019,-0.02178633466831993,0.03263138492211414,0.03263138492211414,True,False,False
Right,Left,2019,0.06109946330944389,0.03330124394065646,0.03330124394065646,True,True,True
Right,Right,2019,-0.03272846345579273,0.03240301350883836,0.03240301350883837,True,True,True
Young,Young,2020,0.03448719749451753,0.03608075447257791,0.03608075447257791,True,True,False
Young,Old,2020,-0.06539330071372043,0.030116291022933006,0.030116291022933006,True,True,True
Young,Male,2020,0.0003274741795339654,0.03321131320460129,0.03321131320460129,False,False,False
Young,Female,2020,0.026807225149135614,0.03194626799110764,0.03194626799110764,True,True,False
Young,Poor,2020,0.012435949780098748,0.035069730534592274,0.03506973053459227,False,False,False
Young,Rich,2020,0.008613530290155453,0.030608417488263352,0.030608417488263356,False,False,False
Young,Left,2020,-0.014596526426087214,0.03203429872608295,0.03203429872608295,False,False,False
Young,Right,2020,0.0035812645206730227,0.032722195121948495,0.0327221951219485,False,False,False
Old,Young,2020,-0.05013091873953109,0.03521276906989892,0.03521276906989892,True,True,True
Old,Old,2020,0.04082097279923196,0.026202633923288896,0.0262026339232889,True,True,True
Old,Male,2020,0.018887955394402297,0.030885271213555922,0.03088527121355592,True,False,False
Old,Female,2020,-0.005168188420664898,0.029433419197263264,0.029433419197263264,False,False,False
Old,Poor,2020,-0.0012985337006752966,0.033322136674413985,0.033322136674414,False,False,False
Old,Rich,2020,-0.024283608122188452,0.027548734795860154,0.027548734795860154,True,True,False
Old,Left,2020,-0.002254992426647215,0.029172085226220695,0.029172085226220692,False,False,False
Old,Right,2020,-0.0011137397064245572,0.030604073983478006,0.030604073983478006,False,False,False
Male,Young,2020,0.010811219991828306,0.03446528490237139,0.03446528490237139,False,False,False
Male,Old,2020,-0.02179437167480039,0.027460581669829162,0.02746058166982916,True,True,False
Male,Male,2020,0.0402524467862535,0.029907499160743548,0.02990749916074354,True,True,True
Male,Female,2020,-0.00986851398616737,0.030041463102273812,0.03004146310227382,False,False,False
Male,Poor,2020,0.030223071729334996,0.03275105592558901,0.03275105592558901,True,True,False
Male,Rich,2020,-0.020912430308600537,0.028133321942094308,0.028133321942094308,True,False,False
Male,Left,2020,-0.006333725483638972,0.029508940073789274,0.02950894007378927,False,False,False
Male,Right,2020,0.02412538763408524,0.030058539872205824,0.030058539872205824,True,True,False
Female,Young,2020,0.02587648425536322,0.035119988906064464,0.035119988906064464,True,False,False
Female,Old,2020,0.008134761080773628,0.027530872748070014,0.027530872748070014,False,False,False
Female,Male,2020,-0.030547700749431674,0.03168449571264991,0.03168449571264991,True,True,False
Female,Female,2020,0.006355488992613081,0.029039916034262196,0.029039916034262196,False,False,False
Female,Poor,2020,-0.0009179382488444016,0.033549470312528196,0.033549470312528196,False,False,False
Female,Rich,2020,0.010453883884259803,0.028200706899447557,0.028200706899447557,False,False,False
Female,Left,2020,0.006679079036482582,0.029398981274524612,0.029398981274524612,False,False,False
Female,Right,2020,-0.003331237574803413,0.03097918628705082,0.030979186287050823,False,False,False
Poor,Young,2020,0.008580258482399204,0.03534888325140262,0.03534888325140262,False,False,False
Poor,Old,2020,0.004119832344364802,0.028828135142987057,0.02882813514298706,False,False,False
Poor,Male,2020,0.006491927164384493,0.0318721786486534,0.0318721786486534,False,False,False
Poor,Female,2020,0.002051303144255086,0.030880704694274626,0.030880704694274626,False,False,False
Poor,Poor,2020,0.004833715398286942,0.0327879069388559,0.0327879069388559,False,False,False
Poor,Rich,2020,-0.022810343174723153,0.029658238963521977,0.029658238963521977,True,False,False
Poor,Left,2020,0.023175515057520493,0.03043788164441068,0.03043788164441068,True,False,False
Poor,Right,2020,0.03644719332646086,0.03170737763517562,0.03170737763517563,True,True,True
Rich,Young,2020,-0.02344197922903949,0.03623338650133528,0.03623338650133528,True,False,False
Rich,Old,2020,-0.003186387571571062,0.027775648171036213,0.027775648171036206,False,False,False
Rich,Male,2020,-0.017497939407222045,0.03196527371811475,0.03196527371811475,False,False,False
Rich,Female,2020,0.02517286004713315,0.030420729096212025,0.030420729096212025,True,True,False
Rich,Poor,2020,-0.037137925019125426,0.03467242260886748,0.034672422608867486,True,True,True
Rich,Rich,2020,0.03510906384762505,0.028302073911847594,0.028302073911847594,True,True,True
Rich,Left,2020,-0.02070936673900833,0.030521198445080836,0.030521198445080833,True,False,False
Rich,Right,2020,-0.019469690056571863,0.03154951385937118,0.03154951385937118,True,False,False
Left,Young,2020,-0.019083045076605666,0.03593798585594576,0.03593798585594576,False,False,False
Left,Old,2020,0.011255961539225255,0.02785951495020738,0.02785951495020738,False,False,False
Left,Male,2020,-0.016923047724640473,0.03183722978225448,0.03183722978225448,False,False,False
Left,Female,2020,0.005262479197679681,0.030099422911056745,0.03009942291105674,False,False,False
Left,Poor,2020,0.012812408295092576,0.03383144338536589,0.033831443385365895,False,False,False
Left,Rich,2020,0.0018831132593415986,0.02897337497979809,0.02897337497979809,False,False,False
Left,Left,2020,-0.017513279348788855,0.029406103111746403,0.0294061031117464,False,False,False
Left,Right,2020,0.027905644713708825,0.03177498395132502,0.031774983951325025,True,True,False
Right,Young,2020,0.0002779237755418225,0.034118851015955146,0.034118851015955146,False,False,False
Right,Old,2020,-0.001079275723500191,0.027340514497252298,0.027340514497252298,False,False,False
Right,Male,2020,-0.005208338245424676,0.03022409315885904,0.030224093158859044,False,False,False
Right,Female,2020,-0.0064132790192398025,0.029549139712237386,0.029549139712237386,False,False,False
Right,Poor,2020,0.02289026128981175,0.032790161226078335,0.032790161226078335,True,False,False
Right,Rich,2020,0.00981222304169941,0.027873760485473676,0.02787376048547368,False,False,False
Right,Left,2020,0.0517413945516773,0.029684442052131554,0.029684442052131554,True,True,True
Right,Right,2020,0.004991912936212847,0.029610968852863264,0.029610968852863264,False,False,False
